dise_id	dise_name	freq	hpo_id	hpo_name	mesh_id
1878	Autosomal recessive limb-girdle muscular dystrophy type 2H	Very frequent (99-80%)	HP:0003557	Increased variability in muscle fiber diameter	
1878	Autosomal recessive limb-girdle muscular dystrophy type 2H	Very frequent (99-80%)	HP:0008994	Proximal muscle weakness in lower limbs	
1879	Melorheostosis with osteopoikilosis	Occasional (29-5%)	HP:0000822	Hypertension	D006973
1879	Melorheostosis with osteopoikilosis	Occasional (29-5%)	HP:0000951	Abnormality of the skin	D012868
1879	Melorheostosis with osteopoikilosis	Occasional (29-5%)	HP:0000951	Abnormality of the skin	D012871
1879	Melorheostosis with osteopoikilosis	Occasional (29-5%)	HP:0001012	Multiple lipomas	D008067
1879	Melorheostosis with osteopoikilosis	Occasional (29-5%)	HP:0001482	Subcutaneous nodule	
1879	Melorheostosis with osteopoikilosis	Very frequent (99-80%)	HP:0003103	Abnormal cortical bone morphology	
1879	Melorheostosis with osteopoikilosis	Very frequent (99-80%)	HP:0010001	Complete duplication of the distal phalanges of the hand	
1879	Melorheostosis with osteopoikilosis	Very frequent (99-80%)	HP:0010739	Osteopoikilosis	D010023
1880	Ebstein malformation	Very frequent (99-80%)	HP:0001622	Premature birth	D047928
1880	Ebstein malformation	Very frequent (99-80%)	HP:0001631	Atrial septal defect	D006344
1880	Ebstein malformation	Occasional (29-5%)	HP:0001635	Congestive heart failure	D006333
1880	Ebstein malformation	Frequent (79-30%)	HP:0001643	Patent ductus arteriosus	D004374
1880	Ebstein malformation	Occasional (29-5%)	HP:0001645	Sudden cardiac death	D016757
1880	Ebstein malformation	Frequent (79-30%)	HP:0001671	Abnormality of the cardiac septa	D006343
1880	Ebstein malformation	Very frequent (99-80%)	HP:0002093	Respiratory insufficiency	D012131
1880	Ebstein malformation	Occasional (29-5%)	HP:0002637	Cerebral ischemia	D002545
1880	Ebstein malformation	Occasional (29-5%)	HP:0004306	Abnormality of the endocardium	
1880	Ebstein malformation	Occasional (29-5%)	HP:0004420	Arterial thrombosis	
1880	Ebstein malformation	Frequent (79-30%)	HP:0005110	Atrial fibrillation	D001281
1880	Ebstein malformation	Very frequent (99-80%)	HP:0010316	Ebstein's anomaly of the tricuspid valve	D004437
1880	Ebstein malformation	Very frequent (99-80%)	HP:0011575	Imperforate tricuspid valve	
1880	Ebstein malformation	Frequent (79-30%)	HP:0011675	Arrhythmia	C562490
1880	Ebstein malformation	Frequent (79-30%)	HP:0011675	Arrhythmia	D001145
1880	Ebstein malformation	Frequent (79-30%)	HP:0011712	Right bundle branch block	D002037
1880	Ebstein malformation	Very frequent (99-80%)	HP:0012378	Fatigue	D005221
1880	Ebstein malformation	Very frequent (99-80%)	HP:0030680	Abnormality of cardiovascular system morphology	
1880	Ebstein malformation	Frequent (79-30%)	HP:0100749	Chest pain	D002637
1883	Ectodermal dysplasia-sensorineural deafness syndrome	Very frequent (99-80%)	HP:0000407	Sensorineural hearing impairment	D006319
1885	Isolated ectopia lentis	Frequent (79-30%)	HP:0000272	Malar flattening	
1885	Isolated ectopia lentis	Frequent (79-30%)	HP:0000303	Mandibular prognathia	D008313
1885	Isolated ectopia lentis	Occasional (29-5%)	HP:0000505	Visual impairment	D014786
1885	Isolated ectopia lentis	Occasional (29-5%)	HP:0000505	Visual impairment	D015354
1885	Isolated ectopia lentis	Occasional (29-5%)	HP:0000518	Cataract	D002386
1885	Isolated ectopia lentis	Occasional (29-5%)	HP:0000639	Nystagmus	D009759
1885	Isolated ectopia lentis	Occasional (29-5%)	HP:0000646	Amblyopia	D000550
1885	Isolated ectopia lentis	Occasional (29-5%)	HP:0000822	Hypertension	D006973
1885	Isolated ectopia lentis	Very frequent (99-80%)	HP:0001083	Ectopia lentis	D004479
1885	Isolated ectopia lentis	Very frequent (99-80%)	HP:0001083	Ectopia lentis	D007906
1885	Isolated ectopia lentis	Very frequent (99-80%)	HP:0001387	Joint stiffness	
1885	Isolated ectopia lentis	Occasional (29-5%)	HP:0009918	Ectopia pupillae	C536185
1885	Isolated ectopia lentis	Frequent (79-30%)	HP:0100543	Cognitive impairment	D060825
1891	Intellectual disability-spasticity-ectrodactyly syndrome	Very frequent (99-80%)	HP:0001249	Intellectual disability	D008607
1891	Intellectual disability-spasticity-ectrodactyly syndrome	Very frequent (99-80%)	HP:0001257	Spasticity	D009128
1891	Intellectual disability-spasticity-ectrodactyly syndrome	Frequent (79-30%)	HP:0001258	Spastic paraplegia	D010264
1891	Intellectual disability-spasticity-ectrodactyly syndrome	Frequent (79-30%)	HP:0001347	Hyperreflexia	D012021
1895	Edinburgh malformation syndrome	Very frequent (99-80%)	HP:0001007	Hirsutism	D006628
1895	Edinburgh malformation syndrome	Very frequent (99-80%)	HP:0001249	Intellectual disability	D008607
1895	Edinburgh malformation syndrome	Frequent (79-30%)	HP:0001250	Seizures	D012640
1895	Edinburgh malformation syndrome	Frequent (79-30%)	HP:0001276	Hypertonia	D009122
1896	EEC syndrome	Occasional (29-5%)	HP:0000047	Hypospadias	
1896	EEC syndrome	Frequent (79-30%)	HP:0000068	Urethral atresia	
1896	EEC syndrome	Occasional (29-5%)	HP:0000076	Vesicoureteral reflux	D014718
1896	EEC syndrome	Frequent (79-30%)	HP:0000126	Hydronephrosis	D006869
1896	EEC syndrome	Occasional (29-5%)	HP:0000175	Cleft palate	D002972
1896	EEC syndrome	Frequent (79-30%)	HP:0000202	Oral cleft	
1896	EEC syndrome	Occasional (29-5%)	HP:0000217	Xerostomia	D014987
1896	EEC syndrome	Occasional (29-5%)	HP:0000359	Abnormality of the inner ear	
1896	EEC syndrome	Occasional (29-5%)	HP:0000370	Abnormality of the middle ear	
1896	EEC syndrome	Occasional (29-5%)	HP:0000407	Sensorineural hearing impairment	D006319
1896	EEC syndrome	Occasional (29-5%)	HP:0000453	Choanal atresia	D002754
1896	EEC syndrome	Frequent (79-30%)	HP:0000491	Keratitis	D007634
1896	EEC syndrome	Frequent (79-30%)	HP:0000498	Blepharitis	D001762
1896	EEC syndrome	Very frequent (99-80%)	HP:0000535	Sparse and thin eyebrow	
1896	EEC syndrome	Very frequent (99-80%)	HP:0000574	Thick eyebrow	
1896	EEC syndrome	Frequent (79-30%)	HP:0000613	Photophobia	D020795
1896	EEC syndrome	Occasional (29-5%)	HP:0000621	Entropion	D004774
1896	EEC syndrome	Very frequent (99-80%)	HP:0000632	Lacrimation abnormality	
1896	EEC syndrome	Very frequent (99-80%)	HP:0000670	Carious teeth	D003731
1896	EEC syndrome	Very frequent (99-80%)	HP:0000679	Taurodontia	C536946
1896	EEC syndrome	Very frequent (99-80%)	HP:0000682	Abnormality of dental enamel	
1896	EEC syndrome	Very frequent (99-80%)	HP:0000691	Microdontia	
1896	EEC syndrome	Occasional (29-5%)	HP:0000778	Hypoplasia of the thymus	
1896	EEC syndrome	Occasional (29-5%)	HP:0000824	Growth hormone deficiency	
1896	EEC syndrome	Occasional (29-5%)	HP:0000830	Anterior hypopituitarism	
1896	EEC syndrome	Very frequent (99-80%)	HP:0000958	Dry skin	
1896	EEC syndrome	Very frequent (99-80%)	HP:0000962	Hyperkeratosis	
1896	EEC syndrome	Occasional (29-5%)	HP:0000966	Hypohidrosis	D007007
1896	EEC syndrome	Very frequent (99-80%)	HP:0001171	Split hand	
1896	EEC syndrome	Occasional (29-5%)	HP:0001249	Intellectual disability	D008607
1896	EEC syndrome	Occasional (29-5%)	HP:0001770	Toe syndactyly	
1896	EEC syndrome	Very frequent (99-80%)	HP:0001803	Nail pits	
1896	EEC syndrome	Very frequent (99-80%)	HP:0001839	Split foot	
1896	EEC syndrome	Very frequent (99-80%)	HP:0002208	Coarse hair	
1896	EEC syndrome	Occasional (29-5%)	HP:0002213	Fine hair	
1896	EEC syndrome	Frequent (79-30%)	HP:0002217	Slow-growing hair	
1896	EEC syndrome	Occasional (29-5%)	HP:0002665	Lymphoma	D008223
1896	EEC syndrome	Occasional (29-5%)	HP:0003764	Nevus	D009506
1896	EEC syndrome	Occasional (29-5%)	HP:0003764	Nevus	D009508
1896	EEC syndrome	Occasional (29-5%)	HP:0004322	Short stature	
1896	EEC syndrome	Occasional (29-5%)	HP:0006101	Finger syndactyly	
1896	EEC syndrome	Occasional (29-5%)	HP:0006709	Aplasia/Hypoplasia of the nipples	
1896	EEC syndrome	Frequent (79-30%)	HP:0007513	Generalized hypopigmentation	
1896	EEC syndrome	Frequent (79-30%)	HP:0008065	Aplasia/Hypoplasia of the skin	
1896	EEC syndrome	Very frequent (99-80%)	HP:0008404	Nail dystrophy	
1896	EEC syndrome	Occasional (29-5%)	HP:0008572	External ear malformation	
1896	EEC syndrome	Frequent (79-30%)	HP:0008678	Renal hypoplasia/aplasia	
1896	EEC syndrome	Occasional (29-5%)	HP:0009601	Aplasia/Hypoplasia of the thumb	C536903
1896	EEC syndrome	Occasional (29-5%)	HP:0009623	Proximal placement of thumb	
1896	EEC syndrome	Very frequent (99-80%)	HP:0009804	Reduced number of teeth	
1896	EEC syndrome	Occasional (29-5%)	HP:0010311	Aplasia/Hypoplasia of the breasts	
1896	EEC syndrome	Very frequent (99-80%)	HP:0100257	Ectrodactyly	C574275
1896	EEC syndrome	Frequent (79-30%)	HP:0100533	Inflammatory abnormality of the eye	
1896	EEC syndrome	Frequent (79-30%)	HP:0200020	Corneal erosion	
1897	EEM syndrome	Frequent (79-30%)	HP:0000478	Abnormality of the eye	D005124
1897	EEM syndrome	Frequent (79-30%)	HP:0000478	Abnormality of the eye	D005128
1897	EEM syndrome	Occasional (29-5%)	HP:0000486	Strabismus	D013285
1897	EEM syndrome	Very frequent (99-80%)	HP:0000488	Retinopathy	D012164
1897	EEM syndrome	Frequent (79-30%)	HP:0000504	Abnormality of vision	
1897	EEM syndrome	Frequent (79-30%)	HP:0000670	Carious teeth	D003731
1897	EEM syndrome	Frequent (79-30%)	HP:0000687	Widely spaced teeth	
1897	EEM syndrome	Frequent (79-30%)	HP:0000691	Microdontia	
1897	EEM syndrome	Frequent (79-30%)	HP:0001592	Selective tooth agenesis	
1897	EEM syndrome	Very frequent (99-80%)	HP:0002209	Sparse scalp hair	
1897	EEM syndrome	Frequent (79-30%)	HP:0002223	Absent eyebrow	
1897	EEM syndrome	Very frequent (99-80%)	HP:0002231	Sparse body hair	
1897	EEM syndrome	Frequent (79-30%)	HP:0006101	Finger syndactyly	
1897	EEM syndrome	Very frequent (99-80%)	HP:0006482	Abnormality of dental morphology	D014071
1897	EEM syndrome	Very frequent (99-80%)	HP:0007703	Abnormality of retinal pigmentation	
1897	EEM syndrome	Very frequent (99-80%)	HP:0007754	Macular dystrophy	
1897	EEM syndrome	Very frequent (99-80%)	HP:0100257	Ectrodactyly	C574275
1900	Ehlers-Danlos syndrome, kyphoscoliotic type	Frequent (79-30%)	HP:0000023	Inguinal hernia	D006552
1900	Ehlers-Danlos syndrome, kyphoscoliotic type	Frequent (79-30%)	HP:0000482	Microcornea	
1900	Ehlers-Danlos syndrome, kyphoscoliotic type	Frequent (79-30%)	HP:0000488	Retinopathy	D012164
1900	Ehlers-Danlos syndrome, kyphoscoliotic type	Frequent (79-30%)	HP:0000501	Glaucoma	D005901
1900	Ehlers-Danlos syndrome, kyphoscoliotic type	Frequent (79-30%)	HP:0000505	Visual impairment	D014786
1900	Ehlers-Danlos syndrome, kyphoscoliotic type	Frequent (79-30%)	HP:0000505	Visual impairment	D015354
1900	Ehlers-Danlos syndrome, kyphoscoliotic type	Frequent (79-30%)	HP:0000541	Retinal detachment	D012163
1900	Ehlers-Danlos syndrome, kyphoscoliotic type	Very frequent (99-80%)	HP:0000545	Myopia	D009216
1900	Ehlers-Danlos syndrome, kyphoscoliotic type	Frequent (79-30%)	HP:0000563	Keratoconus	D007640
1900	Ehlers-Danlos syndrome, kyphoscoliotic type	Frequent (79-30%)	HP:0000974	Hyperextensible skin	
1900	Ehlers-Danlos syndrome, kyphoscoliotic type	Very frequent (99-80%)	HP:0000987	Atypical scarring of skin	
1900	Ehlers-Danlos syndrome, kyphoscoliotic type	Occasional (29-5%)	HP:0001131	Corneal dystrophy	
1900	Ehlers-Danlos syndrome, kyphoscoliotic type	Very frequent (99-80%)	HP:0001288	Gait disturbance	
1900	Ehlers-Danlos syndrome, kyphoscoliotic type	Very frequent (99-80%)	HP:0001319	Neonatal hypotonia	D009123
1900	Ehlers-Danlos syndrome, kyphoscoliotic type	Very frequent (99-80%)	HP:0001634	Mitral valve prolapse	D008945
1900	Ehlers-Danlos syndrome, kyphoscoliotic type	Occasional (29-5%)	HP:0001762	Talipes equinovarus	D003025
1900	Ehlers-Danlos syndrome, kyphoscoliotic type	Frequent (79-30%)	HP:0001892	Abnormal bleeding	
1900	Ehlers-Danlos syndrome, kyphoscoliotic type	Frequent (79-30%)	HP:0001933	Subcutaneous hemorrhage	
1900	Ehlers-Danlos syndrome, kyphoscoliotic type	Very frequent (99-80%)	HP:0001939	Abnormality of metabolism/homeostasis	
1900	Ehlers-Danlos syndrome, kyphoscoliotic type	Very frequent (99-80%)	HP:0002647	Aortic dissection	
1900	Ehlers-Danlos syndrome, kyphoscoliotic type	Very frequent (99-80%)	HP:0002650	Scoliosis	D013121
1900	Ehlers-Danlos syndrome, kyphoscoliotic type	Very frequent (99-80%)	HP:0002761	Generalized joint laxity	
1900	Ehlers-Danlos syndrome, kyphoscoliotic type	Very frequent (99-80%)	HP:0002808	Kyphosis	D007738
1900	Ehlers-Danlos syndrome, kyphoscoliotic type	Frequent (79-30%)	HP:0003272	Abnormality of the hip bone	
1900	Ehlers-Danlos syndrome, kyphoscoliotic type	Very frequent (99-80%)	HP:0005294	Arterial dissection	D000784
1900	Ehlers-Danlos syndrome, kyphoscoliotic type	Very frequent (99-80%)	HP:0005692	Joint hyperflexibility	
1900	Ehlers-Danlos syndrome, kyphoscoliotic type	Frequent (79-30%)	HP:0010727	Spontaneous rupture of the globe	
1909	Indomethacin embryofetopathy	Occasional (29-5%)	HP:0001789	Hydrops fetalis	D015160
1910	Fetal iodine syndrome	Very frequent (99-80%)	HP:0000407	Sensorineural hearing impairment	D006319
1910	Fetal iodine syndrome	Very frequent (99-80%)	HP:0001249	Intellectual disability	D008607
1911	Cocaine embryofetopathy	Very frequent (99-80%)	HP:0001276	Hypertonia	D009122
1911	Cocaine embryofetopathy	Very frequent (99-80%)	HP:0001347	Hyperreflexia	D012021
1913	Fetal trimethadione syndrome	Very frequent (99-80%)	HP:0001249	Intellectual disability	D008607
1914	Vitamin K-antagonist embryofetopathy	Occasional (29-5%)	HP:0000365	Hearing impairment	D003638
1914	Vitamin K-antagonist embryofetopathy	Occasional (29-5%)	HP:0000365	Hearing impairment	D034381
1914	Vitamin K-antagonist embryofetopathy	Occasional (29-5%)	HP:0000505	Visual impairment	D014786
1914	Vitamin K-antagonist embryofetopathy	Occasional (29-5%)	HP:0000505	Visual impairment	D015354
1914	Vitamin K-antagonist embryofetopathy	Frequent (79-30%)	HP:0001249	Intellectual disability	D008607
1914	Vitamin K-antagonist embryofetopathy	Occasional (29-5%)	HP:0001250	Seizures	D012640
1914	Vitamin K-antagonist embryofetopathy	Occasional (29-5%)	HP:0001252	Muscular hypotonia	D009123
1915	Fetal alcohol syndrome	Very frequent (99-80%)	HP:0001249	Intellectual disability	D008607
1916	Diethylstilbestrol syndrome	Occasional (29-5%)	HP:0002871	Central apnea	D020182
1917	Fetal methylmercury syndrome	Very frequent (99-80%)	HP:0000365	Hearing impairment	D003638
1917	Fetal methylmercury syndrome	Very frequent (99-80%)	HP:0000365	Hearing impairment	D034381
1917	Fetal methylmercury syndrome	Very frequent (99-80%)	HP:0000505	Visual impairment	D014786
1917	Fetal methylmercury syndrome	Very frequent (99-80%)	HP:0000505	Visual impairment	D015354
1917	Fetal methylmercury syndrome	Very frequent (99-80%)	HP:0001252	Muscular hypotonia	D009123
1920	Toluene embryopathy	Very frequent (99-80%)	HP:0001252	Muscular hypotonia	D009123
1920	Toluene embryopathy	Very frequent (99-80%)	HP:0001347	Hyperreflexia	D012021
1920	Toluene embryopathy	Very frequent (99-80%)	HP:0002167	Neurological speech impairment	D013064
1926	Diabetic embryopathy	Frequent (79-30%)	HP:0000365	Hearing impairment	D003638
1926	Diabetic embryopathy	Frequent (79-30%)	HP:0000365	Hearing impairment	D034381
1927	Emery-Nelson syndrome	Frequent (79-30%)	HP:0001319	Neonatal hypotonia	D009123
1928	Congenital lobar emphysema	Very frequent (99-80%)	HP:0002098	Respiratory distress	D004417
1931	Frontal encephalocele	Occasional (29-5%)	HP:0001250	Seizures	D012640
1933	Mitochondrial DNA depletion syndrome, encephalomyopathic form with methylmalonic aciduria	Very frequent (99-80%)	HP:0000252	Microcephaly	
1933	Mitochondrial DNA depletion syndrome, encephalomyopathic form with methylmalonic aciduria	Very frequent (99-80%)	HP:0000407	Sensorineural hearing impairment	D006319
1933	Mitochondrial DNA depletion syndrome, encephalomyopathic form with methylmalonic aciduria	Very frequent (99-80%)	HP:0000505	Visual impairment	D014786
1933	Mitochondrial DNA depletion syndrome, encephalomyopathic form with methylmalonic aciduria	Very frequent (99-80%)	HP:0000505	Visual impairment	D015354
1933	Mitochondrial DNA depletion syndrome, encephalomyopathic form with methylmalonic aciduria	Very frequent (99-80%)	HP:0000508	Ptosis	D001763
1933	Mitochondrial DNA depletion syndrome, encephalomyopathic form with methylmalonic aciduria	Very frequent (99-80%)	HP:0000512	Abnormal electroretinogram	
1933	Mitochondrial DNA depletion syndrome, encephalomyopathic form with methylmalonic aciduria	Very frequent (99-80%)	HP:0000649	Abnormality of visual evoked potentials	
1933	Mitochondrial DNA depletion syndrome, encephalomyopathic form with methylmalonic aciduria	Very frequent (99-80%)	HP:0000708	Behavioral abnormality	D000066553
1933	Mitochondrial DNA depletion syndrome, encephalomyopathic form with methylmalonic aciduria	Very frequent (99-80%)	HP:0000708	Behavioral abnormality	D001526
1933	Mitochondrial DNA depletion syndrome, encephalomyopathic form with methylmalonic aciduria	Very frequent (99-80%)	HP:0000762	Decreased nerve conduction velocity	
1933	Mitochondrial DNA depletion syndrome, encephalomyopathic form with methylmalonic aciduria	Very frequent (99-80%)	HP:0001250	Seizures	D004827
1933	Mitochondrial DNA depletion syndrome, encephalomyopathic form with methylmalonic aciduria	Very frequent (99-80%)	HP:0001250	Seizures	D012640
1933	Mitochondrial DNA depletion syndrome, encephalomyopathic form with methylmalonic aciduria	Very frequent (99-80%)	HP:0001251	Ataxia	D002524
1933	Mitochondrial DNA depletion syndrome, encephalomyopathic form with methylmalonic aciduria	Very frequent (99-80%)	HP:0001263	Global developmental delay	
1933	Mitochondrial DNA depletion syndrome, encephalomyopathic form with methylmalonic aciduria	Very frequent (99-80%)	HP:0001265	Hyporeflexia	
1933	Mitochondrial DNA depletion syndrome, encephalomyopathic form with methylmalonic aciduria	Very frequent (99-80%)	HP:0002119	Ventriculomegaly	
1933	Mitochondrial DNA depletion syndrome, encephalomyopathic form with methylmalonic aciduria	Very frequent (99-80%)	HP:0002194	Delayed gross motor development	
1933	Mitochondrial DNA depletion syndrome, encephalomyopathic form with methylmalonic aciduria	Very frequent (99-80%)	HP:0002230	Generalized hirsutism	
1933	Mitochondrial DNA depletion syndrome, encephalomyopathic form with methylmalonic aciduria	Very frequent (99-80%)	HP:0002514	Cerebral calcification	
1933	Mitochondrial DNA depletion syndrome, encephalomyopathic form with methylmalonic aciduria	Very frequent (99-80%)	HP:0003202	Skeletal muscle atrophy	D009133
1933	Mitochondrial DNA depletion syndrome, encephalomyopathic form with methylmalonic aciduria	Very frequent (99-80%)	HP:0003236	Elevated serum creatine phosphokinase	
1933	Mitochondrial DNA depletion syndrome, encephalomyopathic form with methylmalonic aciduria	Very frequent (99-80%)	HP:0003355	Aminoaciduria	
1933	Mitochondrial DNA depletion syndrome, encephalomyopathic form with methylmalonic aciduria	Very frequent (99-80%)	HP:0004322	Short stature	
1933	Mitochondrial DNA depletion syndrome, encephalomyopathic form with methylmalonic aciduria	Very frequent (99-80%)	HP:0004326	Cachexia	D002100
1933	Mitochondrial DNA depletion syndrome, encephalomyopathic form with methylmalonic aciduria	Very frequent (99-80%)	HP:0006887	Intellectual disability, progressive	
1933	Mitochondrial DNA depletion syndrome, encephalomyopathic form with methylmalonic aciduria	Very frequent (99-80%)	HP:0012120	Methylmalonic aciduria	C537358
1935	Early myoclonic encephalopathy	Frequent (79-30%)	HP:0001252	Muscular hypotonia	D009123
1935	Early myoclonic encephalopathy	Frequent (79-30%)	HP:0001254	Lethargy	D053609
1935	Early myoclonic encephalopathy	Frequent (79-30%)	HP:0001263	Global developmental delay	
1935	Early myoclonic encephalopathy	Very frequent (99-80%)	HP:0001336	Myoclonus	D009207
1935	Early myoclonic encephalopathy	Frequent (79-30%)	HP:0001347	Hyperreflexia	D012021
1935	Early myoclonic encephalopathy	Frequent (79-30%)	HP:0002015	Dysphagia	D003680
1935	Early myoclonic encephalopathy	Frequent (79-30%)	HP:0002033	Poor suck	
1935	Early myoclonic encephalopathy	Very frequent (99-80%)	HP:0002123	Generalized myoclonic seizures	D004831
1935	Early myoclonic encephalopathy	Very frequent (99-80%)	HP:0002123	Generalized myoclonic seizures	D020191
1935	Early myoclonic encephalopathy	Frequent (79-30%)	HP:0002205	Recurrent respiratory infections	
1935	Early myoclonic encephalopathy	Very frequent (99-80%)	HP:0002353	EEG abnormality	
1935	Early myoclonic encephalopathy	Occasional (29-5%)	HP:0002521	Hypsarrhythmia	D013036
1935	Early myoclonic encephalopathy	Very frequent (99-80%)	HP:0011153	Focal motor seizures	D020938
1935	Early myoclonic encephalopathy	Frequent (79-30%)	HP:0011167	Focal tonic seizures	D020938
1935	Early myoclonic encephalopathy	Very frequent (99-80%)	HP:0011168	Eyelid myoclonias	
1935	Early myoclonic encephalopathy	Frequent (79-30%)	HP:0011968	Feeding difficulties	
1935	Early myoclonic encephalopathy	Very frequent (99-80%)	HP:0012469	Infantile spasms	
1935	Early myoclonic encephalopathy	Very frequent (99-80%)	HP:0200134	Epileptic encephalopathy	
1941	Juvenile absence epilepsy	Frequent (79-30%)	HP:0000153	Abnormality of the mouth	D009056
1941	Juvenile absence epilepsy	Frequent (79-30%)	HP:0000496	Abnormality of eye movement	
1941	Juvenile absence epilepsy	Very rare (<4-1%)	HP:0001336	Myoclonus	D009207
1941	Juvenile absence epilepsy	Very frequent (99-80%)	HP:0002069	Generalized tonic-clonic seizures	D012640
1941	Juvenile absence epilepsy	Occasional (29-5%)	HP:0002121	Absence seizures	D004832
1941	Juvenile absence epilepsy	Very frequent (99-80%)	HP:0002197	Generalized seizures	D012640
1941	Juvenile absence epilepsy	Occasional (29-5%)	HP:0002373	Febrile seizures	D003294
1941	Juvenile absence epilepsy	Very frequent (99-80%)	HP:0002392	EEG with polyspike wave complexes	
1942	Myoclonic-astastic epilepsy	Occasional (29-5%)	HP:0000718	Aggressive behavior	D000374
1942	Myoclonic-astastic epilepsy	Occasional (29-5%)	HP:0000729	Autistic behavior	D000067877
1942	Myoclonic-astastic epilepsy	Very frequent (99-80%)	HP:0001251	Ataxia	D002524
1942	Myoclonic-astastic epilepsy	Frequent (79-30%)	HP:0001260	Dysarthria	D004401
1942	Myoclonic-astastic epilepsy	Occasional (29-5%)	HP:0001263	Global developmental delay	
1942	Myoclonic-astastic epilepsy	Frequent (79-30%)	HP:0001268	Mental deterioration	D060825
1942	Myoclonic-astastic epilepsy	Occasional (29-5%)	HP:0001336	Myoclonus	D009207
1942	Myoclonic-astastic epilepsy	Very frequent (99-80%)	HP:0002069	Generalized tonic-clonic seizures	D012640
1942	Myoclonic-astastic epilepsy	Occasional (29-5%)	HP:0002121	Absence seizures	D004832
1942	Myoclonic-astastic epilepsy	Very frequent (99-80%)	HP:0002123	Generalized myoclonic seizures	D004831
1942	Myoclonic-astastic epilepsy	Very frequent (99-80%)	HP:0002123	Generalized myoclonic seizures	D020191
1942	Myoclonic-astastic epilepsy	Frequent (79-30%)	HP:0002133	Status epilepticus	D013226
1942	Myoclonic-astastic epilepsy	Occasional (29-5%)	HP:0002373	Febrile seizures	D003294
1942	Myoclonic-astastic epilepsy	Frequent (79-30%)	HP:0002376	Developmental regression	
1942	Myoclonic-astastic epilepsy	Occasional (29-5%)	HP:0007207	Photosensitive tonic-clonic seizures	
1942	Myoclonic-astastic epilepsy	Very frequent (99-80%)	HP:0010819	Atonic seizures	
1942	Myoclonic-astastic epilepsy	Very frequent (99-80%)	HP:0010849	EEG with spike-wave complexes (>3.5 Hz)	
1942	Myoclonic-astastic epilepsy	Very frequent (99-80%)	HP:0011170	Myoclonic atonic seizures	D004831
1942	Myoclonic-astastic epilepsy	Frequent (79-30%)	HP:0011203	EEG with abnormally slow frequencies	
1942	Myoclonic-astastic epilepsy	Frequent (79-30%)	HP:0012658	Abnormal brain FDG positron emission tomography	
1942	Myoclonic-astastic epilepsy	Occasional (29-5%)	HP:0100710	Impulsivity	D007175
1942	Myoclonic-astastic epilepsy	Frequent (79-30%)	HP:0200134	Epileptic encephalopathy	
1946	Amelocerebrohypohidrotic syndrome	Occasional (29-5%)	HP:0000238	Hydrocephalus	D006849
1946	Amelocerebrohypohidrotic syndrome	Very frequent (99-80%)	HP:0000682	Abnormality of dental enamel	
1946	Amelocerebrohypohidrotic syndrome	Very frequent (99-80%)	HP:0000705	Amelogenesis imperfecta	D000567
1946	Amelocerebrohypohidrotic syndrome	Very frequent (99-80%)	HP:0000726	Dementia	D003704
1946	Amelocerebrohypohidrotic syndrome	Frequent (79-30%)	HP:0000966	Hypohidrosis	D007007
1946	Amelocerebrohypohidrotic syndrome	Very frequent (99-80%)	HP:0001250	Seizures	D004827
1946	Amelocerebrohypohidrotic syndrome	Very frequent (99-80%)	HP:0001250	Seizures	D012640
1946	Amelocerebrohypohidrotic syndrome	Very frequent (99-80%)	HP:0001257	Spasticity	D009128
1946	Amelocerebrohypohidrotic syndrome	Very frequent (99-80%)	HP:0001268	Mental deterioration	D060825
1946	Amelocerebrohypohidrotic syndrome	Very frequent (99-80%)	HP:0002353	EEG abnormality	
1946	Amelocerebrohypohidrotic syndrome	Very frequent (99-80%)	HP:0002376	Developmental regression	
1946	Amelocerebrohypohidrotic syndrome	Occasional (29-5%)	HP:0004322	Short stature	
1946	Amelocerebrohypohidrotic syndrome	Very frequent (99-80%)	HP:0006286	Yellow-brown discoloration of the teeth	
1946	Amelocerebrohypohidrotic syndrome	Very frequent (99-80%)	HP:0010864	Intellectual disability, severe	
1946	Amelocerebrohypohidrotic syndrome	Very frequent (99-80%)	HP:0011073	Abnormality of dental color	
1947	Progressive epilepsy-intellectual disability syndrome, Finnish type	Very frequent (99-80%)	HP:0000529	Progressive visual loss	
1947	Progressive epilepsy-intellectual disability syndrome, Finnish type	Very frequent (99-80%)	HP:0000708	Behavioral abnormality	D000066553
1947	Progressive epilepsy-intellectual disability syndrome, Finnish type	Very frequent (99-80%)	HP:0000708	Behavioral abnormality	D001526
1947	Progressive epilepsy-intellectual disability syndrome, Finnish type	Frequent (79-30%)	HP:0000709	Psychosis	D011618
1947	Progressive epilepsy-intellectual disability syndrome, Finnish type	Very frequent (99-80%)	HP:0000711	Restlessness	
1947	Progressive epilepsy-intellectual disability syndrome, Finnish type	Frequent (79-30%)	HP:0001249	Intellectual disability	D008607
1947	Progressive epilepsy-intellectual disability syndrome, Finnish type	Frequent (79-30%)	HP:0001268	Mental deterioration	D060825
1947	Progressive epilepsy-intellectual disability syndrome, Finnish type	Very frequent (99-80%)	HP:0002069	Generalized tonic-clonic seizures	D012640
1947	Progressive epilepsy-intellectual disability syndrome, Finnish type	Very frequent (99-80%)	HP:0002312	Clumsiness	
1947	Progressive epilepsy-intellectual disability syndrome, Finnish type	Very frequent (99-80%)	HP:0002353	EEG abnormality	
